OrderID,Date,ProductID,CustomerID,Region,SalesAmount,Quantity,Cost
4305,2024-06-08,P105,C585,North,91578,3,66563
4306,2025-08-27,P101,C373,East,165197,3,129995
4307,2024-08-18,P105,C693,West,29205,1,20905
4308,2024-03-19,P103,C362,North,26502,1,22012
4309,2025-09-08,P101,C517,South,219594,4,163953
4310,2025-06-22,P103,C664,North,100672,4,73936
4311,2024-10-13,P105,C284,West,121210,4,88878
4312,2025-10-15,P105,C440,North,149420,5,112563
4313,2024-02-14,P103,C611,West,101385,4,73813
4314,2025-12-07,P101,C491,West,54428,1,39040
4315,2025-09-30,P101,C410,North,276742,5,241746
4316,2024-05-10,P101,C607,South,55757,1,48820
4317,2025-07-24,P101,C292,South,55999,1,41441
4318,2025-04-09,P103,C292,North,25288,1,18390
4319,2024-10-10,P104,C509,North,22008,2,18387
4320,2024-09-04,P103,C626,South,100521,4,89676
4321,2024-06-18,P102,C461,North,74885,5,61380
4322,2024-05-15,P103,C690,West,73553,3,63687
4323,2025-10-15,P104,C540,West,23037,2,20145
4324,2025-01-12,P103,C212,East,99043,4,73901
4325,2024-01-19,P102,C417,East,15124,1,12735
4326,2025-02-27,P103,C368,East,51295,2,41701
4327,2024-09-04,P101,C686,North,111195,2,87409
4328,2024-06-12,P101,C239,West,111941,2,100354
4329,2025-10-28,P101,C217,West,220426,4,169159
4330,2024-11-20,P102,C390,East,15690,1,12360
4331,2024-12-20,P103,C528,East,75531,3,64906
4332,2025-02-26,P104,C484,South,58857,5,52773
4333,2025-08-25,P101,C458,North,54541,1,44511
4334,2024-12-07,P104,C235,North,46350,4,38928
4335,2024-06-27,P103,C528,North,125650,5,92970
4336,2024-10-08,P101,C242,North,165268,3,116704
4337,2024-04-19,P101,C281,East,274622,5,231843
4338,2024-05-05,P105,C339,South,121082,4,103683
4339,2024-11-08,P101,C248,South,220700,4,170360
4340,2025-02-25,P105,C495,North,89502,3,68056
4341,2024-10-14,P104,C398,South,11010,1,8487
4342,2024-03-16,P105,C280,West,150852,5,120739
4343,2024-01-09,P105,C220,East,58211,2,44118
4344,2025-05-03,P105,C355,North,89030,3,66924
4345,2025-09-09,P104,C504,North,49535,4,38347
4346,2024-11-03,P101,C507,East,275097,5,202585
4347,2025-01-13,P102,C638,North,29964,2,25776
4348,2025-08-01,P103,C227,West,75130,3,64063
4349,2025-08-18,P104,C521,South,58366,5,42992
4350,2025-02-24,P102,C331,South,30582,2,22183
4351,2024-10-31,P103,C488,West,123008,5,93611
4352,2025-12-30,P102,C449,South,14156,1,10095
4353,2024-05-22,P105,C260,South,60580,2,46381
4354,2025-06-20,P105,C516,East,118802,4,90756
4355,2024-01-13,P103,C647,South,98388,4,85494
4356,2024-09-20,P102,C592,South,13540,1,10559
4357,2025-07-02,P102,C498,North,59843,4,48193
4358,2024-12-21,P104,C427,North,59871,5,52194
4359,2024-06-15,P101,C465,South,275219,5,195020
4360,2024-09-03,P103,C375,North,98357,4,73494
4361,2025-09-24,P104,C606,South,34257,3,25640
4362,2025-03-04,P103,C417,North,24249,1,19110
4363,2025-02-11,P104,C521,West,22873,2,18325
4364,2024-02-05,P102,C372,South,74757,5,63074
4365,2025-04-28,P101,C655,North,220327,4,171644
4366,2024-12-01,P105,C575,North,120531,4,103334
4367,2025-09-11,P105,C378,South,118532,4,91185
4368,2025-02-16,P102,C516,North,46389,3,36084
4369,2024-01-30,P104,C685,East,10628,1,7480
4370,2025-05-01,P101,C477,North,221259,4,155945
4371,2025-12-26,P103,C538,West,99802,4,80367
4372,2024-12-05,P105,C378,West,60615,2,48680
4373,2025-03-18,P105,C454,South,61286,2,54568
4374,2024-07-24,P104,C297,North,60170,5,42447
4375,2025-04-20,P101,C654,East,108106,2,97082
4376,2025-06-25,P101,C213,North,110165,2,85786
4377,2024-02-15,P104,C304,North,25986,2,20605
4378,2024-10-12,P104,C470,North,58159,5,48554
4379,2025-01-18,P102,C249,South,15878,1,11242
4380,2024-10-03,P104,C572,North,34521,3,25884
4381,2025-09-19,P105,C530,South,119719,4,84668
4382,2024-02-15,P104,C694,South,12848,1,11562
4383,2024-09-10,P105,C434,South,150053,5,125773
4384,2025-09-02,P105,C239,West,118352,4,102093
4385,2024-12-06,P102,C699,North,76617,5,66194
4386,2024-03-22,P102,C301,North,15611,1,13563
4387,2025-04-28,P103,C247,North,26005,1,20615
4388,2024-02-14,P103,C227,South,126373,5,101228
4389,2024-02-17,P105,C683,West,149407,5,106135
4390,2025-03-04,P105,C483,North,148432,5,113941
4391,2025-10-27,P103,C338,South,26258,1,20931
4392,2025-01-12,P101,C608,North,55733,1,44645
4393,2025-08-19,P104,C449,South,49784,4,40909
4394,2025-08-13,P101,C548,South,273126,5,229226
4395,2025-04-21,P101,C333,South,275381,5,239761
4396,2024-01-13,P101,C548,West,221563,4,197054
4397,2024-04-02,P105,C290,North,60336,2,47176
4398,2024-02-25,P105,C302,North,30135,1,23724
4399,2024-06-02,P103,C385,West,26212,1,20634
4400,2025-09-13,P103,C427,West,100573,4,87677
4401,2025-12-08,P101,C246,West,56307,1,47012
4402,2025-03-29,P103,C370,South,75426,3,55595
4403,2025-03-21,P103,C686,West,98101,4,87951
4404,2025-02-21,P103,C671,South,23957,1,19918
4405,2024-10-08,P102,C244,North,74185,5,58751
4406,2024-10-09,P102,C376,West,76523,5,57009
4407,2024-10-07,P103,C695,West,98567,4,74263
4408,2024-06-29,P102,C311,North,74249,5,53967
4409,2025-10-30,P103,C479,West,73438,3,53505
4410,2024-12-31,P102,C374,East,16385,1,11713
4411,2025-05-06,P105,C468,East,121474,4,93499
4412,2025-12-12,P105,C583,North,120827,4,97801
4413,2024-06-30,P104,C255,North,36461,3,31191
4414,2024-05-13,P102,C290,East,43996,3,35199
4415,2024-03-22,P102,C562,West,28160,2,24892
4416,2025-03-21,P104,C250,East,13909,1,12024
4417,2024-03-25,P101,C288,West,219353,4,186717
4418,2025-06-03,P103,C600,East,123621,5,100936
4419,2025-01-15,P105,C267,North,120077,4,100755
4420,2024-05-14,P102,C203,North,58711,4,50076
4421,2024-04-01,P101,C545,North,55870,1,47037
4422,2025-06-23,P105,C426,North,151228,5,109526
4423,2025-10-01,P103,C672,East,100209,4,76700
4424,2025-05-07,P105,C651,West,150432,5,108485
4425,2025-10-07,P103,C321,North,73647,3,56609
4426,2024-12-31,P104,C325,North,23531,2,19053
4427,2024-07-21,P101,C326,West,55109,1,38611
4428,2025-04-26,P104,C283,East,22269,2,16017
4429,2024-08-06,P104,C284,South,10207,1,7365
4430,2024-09-06,P105,C644,East,120412,4,87423
4431,2025-12-10,P104,C548,South,61749,5,51310
4432,2025-05-12,P104,C528,North,58907,5,49574
4433,2025-09-08,P102,C408,North,15898,1,12652
4434,2024-03-31,P103,C604,South,98670,4,75722
4435,2024-09-03,P103,C624,East,75311,3,56851
4436,2025-11-24,P105,C562,East,120249,4,87181
4437,2024-01-01,P105,C581,East,60918,2,49666
4438,2025-01-03,P103,C510,West,73568,3,63859
4439,2024-05-22,P104,C264,South,47278,4,33318
4440,2025-09-17,P103,C622,South,75361,3,59933
4441,2025-10-27,P104,C437,South,25449,2,18142
4442,2024-11-15,P102,C320,West,46443,3,38694
4443,2025-07-31,P105,C289,East,151090,5,129910
4444,2024-07-04,P105,C275,North,148346,5,128641
4445,2025-10-23,P101,C434,West,273476,5,219389
4446,2024-11-24,P102,C647,North,43562,3,33734
4447,2025-04-07,P105,C566,South,58498,2,47608
4448,2024-02-20,P102,C204,South,60537,4,46075
4449,2024-07-28,P105,C553,North,90818,3,77186
4450,2025-12-10,P101,C253,South,54755,1,39536
4451,2024-01-06,P104,C364,West,36755,3,28007
4452,2024-12-22,P105,C449,South,30715,1,24968
4453,2024-06-12,P105,C259,West,89694,3,78673
4454,2024-10-11,P102,C307,West,30734,2,26507
4455,2024-03-17,P102,C597,East,76723,5,66259
4456,2024-04-24,P105,C493,East,90761,3,78188
4457,2025-06-06,P103,C476,North,99579,4,76585
4458,2024-01-22,P101,C621,West,221987,4,170084
4459,2024-06-30,P102,C349,West,75967,5,67250
4460,2025-01-10,P101,C282,West,110315,2,95023
4461,2025-04-18,P104,C217,East,61125,5,45023
4462,2025-10-17,P103,C539,East,100325,4,87209
4463,2025-02-16,P103,C655,West,125418,5,105680
4464,2024-10-09,P104,C416,West,24206,2,17606
4465,2024-11-19,P105,C279,North,118860,4,96291
4466,2024-06-07,P102,C285,South,14074,1,10978
4467,2025-02-08,P101,C650,East,220999,4,173732
4468,2025-04-26,P105,C384,East,119123,4,102261
4469,2025-12-23,P101,C669,West,165838,3,136361
4470,2025-02-05,P104,C375,North,13022,1,9679
4471,2025-02-10,P104,C452,West,23525,2,19251
4472,2025-09-29,P103,C541,South,48263,2,33905
4473,2024-08-24,P103,C339,South,76047,3,53907
4474,2025-09-30,P103,C671,East,125471,5,91384
4475,2025-03-31,P104,C619,North,35827,3,31230
4476,2024-05-26,P104,C323,West,61977,5,45418
4477,2024-10-06,P103,C559,East,123646,5,107971
4478,2025-03-05,P101,C505,West,163386,3,143593
4479,2024-07-11,P103,C268,South,124038,5,90873
4480,2024-08-23,P102,C360,West,28853,2,24298
4481,2024-09-22,P105,C547,West,58529,2,48505
4482,2024-06-06,P105,C412,East,149041,5,131590
4483,2025-06-03,P105,C582,South,121731,4,89842
4484,2025-11-12,P105,C312,West,150613,5,132841
4485,2024-07-05,P105,C405,West,29922,1,23536
4486,2025-09-21,P105,C497,East,148479,5,118206
4487,2024-01-21,P105,C245,South,28669,1,22009
4488,2025-10-12,P101,C296,East,108172,2,95493
4489,2025-08-19,P101,C292,North,56668,1,44034
4490,2024-12-08,P101,C377,West,108696,2,89858
4491,2025-04-28,P102,C336,South,28044,2,20915
4492,2025-12-03,P105,C312,South,29502,1,22429
4493,2025-07-30,P105,C246,South,88382,3,66424
4494,2025-02-23,P105,C305,South,118948,4,101025
4495,2025-03-26,P105,C255,South,91535,3,76111
4496,2025-07-23,P104,C250,West,37152,3,26476
4497,2025-01-01,P104,C488,West,22482,2,19939
4498,2025-06-07,P101,C230,North,109148,2,96782
4499,2025-02-05,P102,C221,West,45137,3,39772
4500,2025-08-15,P101,C472,South,220812,4,174629
4501,2025-11-15,P101,C213,West,218640,4,165842
4502,2025-03-30,P102,C296,East,75890,5,55624
4503,2024-07-28,P102,C418,East,58111,4,49985
4504,2024-05-06,P101,C272,East,54752,1,45814
4505,2025-12-29,P101,C341,South,108178,2,79137
4506,2025-10-11,P105,C483,South,88422,3,75097
4507,2025-07-19,P104,C306,South,23219,2,17070
4508,2024-03-07,P103,C642,South,124424,5,98350
4509,2024-11-06,P104,C576,South,49723,4,37048
4510,2025-08-05,P101,C428,East,110679,2,83617
4511,2024-01-16,P105,C501,South,61648,2,54260
4512,2025-07-30,P105,C244,West,31275,1,24139
4513,2025-06-27,P104,C452,East,47317,4,34507
4514,2025-11-23,P105,C618,West,31640,1,26975
4515,2025-07-09,P102,C568,South,44069,3,31562
4516,2024-12-18,P102,C555,South,14009,1,11438
4517,2024-09-12,P105,C208,West,60619,2,46971
4518,2024-06-18,P102,C406,West,46429,3,36261
4519,2024-01-12,P104,C638,North,13645,1,12193
4520,2024-02-03,P103,C596,West,75221,3,56474
4521,2025-04-07,P104,C410,North,37909,3,27122
4522,2025-08-14,P104,C615,West,61209,5,54210
4523,2025-08-22,P105,C509,South,120849,4,87986
4524,2025-01-30,P104,C585,West,13385,1,10173
4525,2024-04-19,P104,C444,West,60592,5,46145
4526,2024-10-07,P105,C589,West,121217,4,93594
4527,2024-02-25,P103,C558,East,126071,5,108332
4528,2024-04-10,P104,C203,West,24539,2,18092
4529,2024-02-19,P103,C419,West,24328,1,17354
4530,2025-08-22,P101,C402,West,53466,1,46471
4531,2025-05-02,P105,C664,West,29487,1,21640
4532,2024-08-04,P104,C251,West,12229,1,10390
4533,2024-04-24,P105,C504,East,149391,5,118977
4534,2025-06-08,P105,C263,West,121288,4,109065
4535,2024-06-12,P104,C686,South,12117,1,9233
4536,2024-12-14,P101,C591,North,273632,5,222563
4537,2025-01-10,P101,C356,West,55355,1,38993
4538,2024-03-12,P103,C643,North,48637,2,36344
4539,2025-02-05,P105,C578,West,121575,4,86111
4540,2025-02-05,P104,C366,West,11391,1,9879
4541,2024-08-04,P104,C438,South,58733,5,49250
4542,2024-06-13,P104,C626,South,10080,1,8890
4543,2024-10-11,P102,C630,South,30372,2,22945
4544,2025-05-06,P105,C511,West,28965,1,25022
4545,2025-07-23,P105,C599,South,30703,1,26965
4546,2025-02-02,P105,C672,East,90452,3,67602
4547,2024-01-06,P101,C396,South,55419,1,48788
4548,2025-12-02,P105,C250,North,60603,2,45620
4549,2025-03-28,P103,C518,East,26303,1,23017
4550,2024-03-02,P102,C266,West,16412,1,14163
4551,2025-08-18,P104,C666,North,58205,5,51831
4552,2024-04-14,P104,C335,West,12321,1,10632
4553,2025-10-01,P103,C667,South,124691,5,104087
4554,2025-03-13,P103,C538,South,51108,2,36405
4555,2024-05-16,P102,C386,West,59285,4,52748
4556,2024-03-24,P105,C488,West,89092,3,79178
4557,2025-10-02,P103,C430,West,24229,1,18922
4558,2024-06-15,P104,C439,South,60208,5,52674
4559,2025-08-04,P102,C345,East,76513,5,59680
4560,2024-03-27,P102,C217,South,29452,2,20985
4561,2024-01-26,P104,C265,South,22006,2,17404
4562,2024-08-18,P105,C532,South,118321,4,95439
4563,2025-08-20,P104,C610,South,13290,1,11789
4564,2024-11-13,P102,C367,West,73932,5,60714
4565,2025-02-23,P101,C533,East,275636,5,201369
4566,2024-03-19,P104,C296,South,46155,4,33861
4567,2025-10-31,P102,C619,West,75199,5,54034
4568,2025-02-06,P105,C443,East,28353,1,19993
4569,2024-08-24,P104,C304,South,59542,5,46399
4570,2024-03-17,P105,C410,North,58479,2,43587
4571,2024-11-17,P104,C277,West,37969,3,29637
4572,2025-11-09,P101,C541,East,108149,2,79214
4573,2024-09-25,P104,C447,West,61647,5,53936
4574,2025-12-30,P103,C527,East,26347,1,19130
4575,2025-05-11,P105,C216,South,121481,4,97851
4576,2025-01-15,P105,C591,West,58855,2,41454
4577,2025-08-28,P104,C568,East,60149,5,51105
4578,2024-09-09,P102,C673,West,16310,1,12788
4579,2025-11-06,P103,C250,East,100989,4,81993
4580,2024-07-29,P104,C277,East,47704,4,40386
4581,2025-06-28,P102,C689,East,61247,4,44783
4582,2025-04-08,P102,C427,West,14376,1,10099
4583,2025-05-16,P103,C595,South,26387,1,19978
4584,2025-06-08,P101,C215,West,221581,4,158786
4585,2025-02-15,P103,C646,South,26649,1,22711
4586,2025-08-24,P105,C534,South,90548,3,68635
4587,2024-07-17,P101,C204,South,55505,1,43356
4588,2025-02-04,P103,C577,East,73211,3,62350
4589,2024-01-15,P101,C471,North,164330,3,146161
4590,2025-12-10,P101,C671,North,218908,4,187553
4591,2024-02-15,P101,C638,West,55069,1,43609
4592,2024-12-21,P101,C492,East,111120,2,91061
4593,2025-09-02,P101,C226,North,55909,1,45473
4594,2025-03-01,P102,C516,North,75220,5,58113
4595,2024-11-30,P105,C378,South,91068,3,73856
4596,2024-05-02,P105,C555,West,28634,1,23104
4597,2025-11-08,P104,C657,East,46442,4,32792
4598,2025-09-27,P104,C268,North,25311,2,21445
4599,2024-09-11,P101,C565,West,274034,5,245380
4600,2025-09-08,P105,C327,East,28466,1,22539
4601,2024-08-09,P105,C435,North,61156,2,52644
4602,2024-05-23,P105,C414,South,91933,3,65517
4603,2024-03-03,P101,C250,East,111839,2,87284
4604,2024-10-16,P105,C606,West,59306,2,49853
4605,2025-09-26,P102,C465,West,61182,4,47725
4606,2025-12-14,P105,C690,East,150502,5,128603
4607,2024-07-21,P102,C690,West,74563,5,66562
4608,2024-03-22,P102,C211,North,59961,4,52405
4609,2025-11-09,P105,C310,North,118040,4,103256
4610,2024-11-19,P102,C242,North,28789,2,22896
4611,2025-06-19,P103,C405,South,48082,2,39753
4612,2025-10-22,P105,C668,West,28223,1,23895
4613,2024-09-18,P103,C440,North,101764,4,87665
4614,2024-01-25,P104,C219,East,36226,3,32455
4615,2025-03-17,P103,C604,South,101189,4,72980
4616,2025-09-09,P103,C519,West,100358,4,75436
4617,2024-12-19,P103,C323,East,76891,3,61559
4618,2025-05-05,P102,C621,South,44055,3,31242
4619,2024-03-16,P105,C407,East,88188,3,62899
4620,2024-08-16,P103,C501,East,26282,1,22710
4621,2025-02-12,P103,C447,West,101469,4,82237
4622,2024-12-31,P103,C233,East,51682,2,36913
4623,2024-09-26,P102,C612,West,43308,3,37397
4624,2025-03-07,P103,C550,South,51588,2,44027
4625,2024-10-24,P103,C232,West,126912,5,112976
4626,2025-03-25,P104,C556,South,61738,5,52313
4627,2024-02-11,P101,C474,South,221653,4,161175
4628,2025-12-23,P102,C213,North,74311,5,66298
4629,2025-11-11,P101,C238,West,221153,4,190534
4630,2025-01-31,P101,C416,East,274149,5,216168
4631,2024-11-13,P105,C595,North,61978,2,53429
4632,2025-11-14,P104,C449,East,25342,2,18752
4633,2024-07-07,P101,C696,South,219180,4,161194
4634,2024-02-18,P103,C530,East,75026,3,55651
4635,2025-10-14,P102,C668,North,15881,1,13757
4636,2024-09-13,P102,C394,West,30313,2,21614
4637,2024-09-20,P101,C212,East,53065,1,42892
4638,2025-02-02,P102,C334,South,31249,2,25121
4639,2025-11-01,P101,C548,East,273498,5,220649
4640,2025-08-04,P101,C549,South,55299,1,49511
4641,2025-01-04,P104,C577,West,11844,1,9508
4642,2024-06-09,P101,C373,East,109795,2,79029
4643,2024-07-23,P105,C602,East,150166,5,132753
4644,2025-09-14,P101,C321,West,53675,1,46625
4645,2024-07-15,P101,C313,West,274386,5,232993
4646,2025-02-28,P102,C467,North,43148,3,38209
4647,2024-05-25,P102,C265,North,45641,3,33793
4648,2025-12-04,P105,C585,West,29398,1,20898
4649,2025-05-17,P101,C394,South,219598,4,194365
4650,2024-01-09,P103,C264,East,100625,4,81359
4651,2024-10-29,P105,C663,South,149388,5,123854
4652,2025-01-26,P104,C231,North,35956,3,27177
4653,2025-08-26,P103,C557,East,51832,2,40548
4654,2025-07-17,P105,C647,South,151587,5,116263
4655,2024-04-06,P101,C418,North,110808,2,97928
4656,2025-09-06,P101,C648,East,111811,2,85871
4657,2025-12-18,P104,C621,North,34723,3,24605
4658,2025-11-03,P101,C644,South,111402,2,85880
4659,2025-05-09,P102,C642,South,44596,3,33062
4660,2025-03-11,P105,C661,West,31112,1,23075
4661,2024-11-24,P101,C305,West,276593,5,219609
4662,2025-08-11,P101,C444,West,220965,4,189313
4663,2025-04-17,P103,C323,East,26337,1,19243
4664,2025-10-21,P103,C542,North,125514,5,97085
4665,2025-10-15,P104,C524,East,37837,3,28707
4666,2025-02-21,P105,C490,South,90689,3,68768
4667,2025-07-20,P102,C209,South,15034,1,10574
4668,2025-04-12,P102,C563,West,74380,5,66475
4669,2024-10-23,P103,C241,South,123290,5,100026
4670,2025-07-28,P101,C260,East,276191,5,213977
4671,2025-10-01,P103,C479,South,100305,4,76402
4672,2025-03-24,P103,C494,South,125215,5,98963
4673,2025-06-19,P101,C332,North,55398,1,42492
4674,2024-02-22,P105,C459,West,148947,5,109383
4675,2025-01-16,P102,C241,North,60976,4,51588
4676,2024-12-01,P102,C395,West,75402,5,53498
4677,2024-03-18,P104,C570,West,25663,2,21260
4678,2024-08-18,P104,C260,East,48197,4,41554
4679,2024-06-25,P105,C239,South,31447,1,24944
4680,2024-08-25,P101,C471,West,273737,5,215747
4681,2025-07-08,P103,C449,South,101614,4,89347
4682,2024-01-25,P104,C398,West,58832,5,41962
4683,2025-05-18,P102,C232,North,61002,4,43137
4684,2025-11-15,P103,C259,East,74513,3,55573
4685,2024-11-26,P104,C216,North,49336,4,36413
4686,2025-02-10,P105,C564,West,61177,2,54933
4687,2024-09-04,P105,C568,East,149240,5,106942
4688,2025-09-06,P102,C444,North,61763,4,47449
4689,2025-07-22,P102,C609,West,15613,1,13590
4690,2025-07-31,P102,C384,East,14322,1,12856
4691,2024-01-28,P101,C509,West,110065,2,98448
4692,2024-12-07,P103,C604,East,50356,2,38301
4693,2024-08-01,P102,C216,South,31291,2,27353
4694,2024-02-28,P105,C547,East,150621,5,119943
4695,2025-06-20,P103,C229,North,24167,1,21438
4696,2024-10-16,P102,C451,West,16727,1,12690
4697,2025-10-30,P102,C496,West,29618,2,25579
4698,2025-07-20,P102,C640,East,75811,5,65658
4699,2024-04-03,P105,C477,South,88544,3,62662
4700,2025-10-17,P105,C450,North,88281,3,62840
4701,2024-07-25,P103,C458,South,100597,4,78167
4702,2025-01-18,P104,C528,East,12024,1,10481
4703,2024-05-04,P104,C409,South,59512,5,50171
4704,2025-04-17,P103,C609,North,50666,2,36495
4705,2024-03-19,P101,C455,West,53367,1,43513
4706,2025-09-15,P103,C661,South,98767,4,85825
4707,2024-05-18,P102,C427,North,46632,3,37614
4708,2024-12-21,P101,C333,East,163237,3,129096
4709,2024-09-28,P105,C627,West,59773,2,46500
4710,2024-04-25,P105,C210,West,150830,5,133462
4711,2025-02-11,P105,C664,North,88132,3,75720
4712,2024-12-07,P104,C621,North,34807,3,24725
4713,2025-01-08,P102,C562,West,58557,4,51187
4714,2024-06-13,P104,C460,East,47684,4,40877
4715,2025-03-10,P101,C488,South,108685,2,89802
4716,2024-09-24,P101,C375,South,54180,1,39784
4717,2025-10-01,P101,C446,South,108298,2,87303
4718,2024-04-07,P102,C554,South,59759,4,51513
4719,2025-04-26,P101,C487,West,220639,4,177961
4720,2025-12-25,P102,C211,South,43578,3,31815
4721,2024-12-05,P105,C218,West,120990,4,85897
4722,2024-10-13,P103,C257,East,25679,1,18243
4723,2025-08-17,P105,C471,North,58707,2,44358
4724,2025-03-30,P102,C490,East,73234,5,52415
4725,2025-12-24,P102,C609,North,29280,2,21356
4726,2024-04-30,P103,C301,East,50916,2,44657
4727,2024-09-18,P101,C526,West,111261,2,82737
4728,2024-01-02,P101,C430,West,220413,4,176040
4729,2025-02-13,P102,C693,West,31816,2,25844
4730,2024-09-20,P101,C507,East,218116,4,192383
4731,2024-02-15,P105,C367,East,89009,3,75406
4732,2024-09-22,P101,C495,West,109336,2,87225
4733,2024-12-19,P104,C352,East,10543,1,8472
4734,2024-07-21,P102,C318,East,45238,3,39559
4735,2024-11-30,P102,C295,North,30027,2,25998
4736,2024-12-27,P104,C212,West,10523,1,8253
4737,2025-09-19,P103,C320,South,76959,3,65209
4738,2024-07-19,P101,C677,North,221223,4,198461
4739,2025-11-19,P101,C346,West,109344,2,87055
4740,2024-06-05,P101,C483,East,274578,5,197353
4741,2025-01-21,P103,C617,North,99290,4,85094
4742,2025-01-20,P102,C355,East,58343,4,44511
4743,2024-05-07,P101,C528,South,275587,5,196288
4744,2025-10-14,P103,C656,North,100442,4,79869
4745,2025-09-17,P105,C332,East,150019,5,128472
4746,2025-12-14,P101,C535,North,220988,4,187291
4747,2024-04-01,P102,C578,West,29655,2,22045
